"ID","Code","Scientific Name","Common Name"
5165,ROAL3,"Rosa x alba","White rose of york"
5166,ROBL,"Rosa blanda","Smooth rose"
5168,ROBR,"Rosa bracteata","Macartney rose"
5169,ROCA2,"Rosa californica","California wildrose"
5170,ROCA3,"Rosa canina","Dog rose"
5171,ROCE,"Rosa x centifolia","Cabbage rose"
5172,ROCH,"Rosa chinensis","Chinese rose"
5173,ROCI,"Rosa cinnamomea","Cinnamon rose"
5174,RODA,"Rosa x damascena","Damask rose"
5175,RODU,"Rosa x dulcissima","Rosa x dulcissima"
5176,RODU80,"Rosa corymbifera","Corymb rose"
5177,ROEG,"Rosa rubiginosa","Sweetbriar rose"
5178,ROGA,"Rosa gallica","French rose"
5179,ROHA4,"Rosa x harisonii","Harrison's yellow rose"
5180,ROHO3,"Rosa x housei","House's rose"
5181,ROIN5,"Rosa indica","Cyme rose"
5182,ROMA81,"Rosa majalis","Double cinnamon rose"
5183,ROMA3,"Rosa manca","Mancos rose"
5184,ROMI,"Rosa micrantha","Smallflower sweetbrier"
5185,ROMI80,"Rosa minutifolia","Baja rose"
5186,ROMO,"Rosa moschata","Musk rose"
5187,ROMU,"Rosa multiflora","Multiflora rose"
5188,ROMY,"Rosa myriadenia","Glandular rose"
5189,RONI,"Rosa nitida","Shining rose"
5190,RONU,"Rosa nutkana","Nootka rose"
5191,ROOB2,"Rosa obtusiuscula","Appalachian valley rose"
5192,ROOD,"Rosa odorata","Tea rose"
5193,ROPA4,"Rosa x palustriformis","Rosa x palustriformis"
5194,ROPA,"Rosa palustris","Swamp rose"
5195,ROPI2,"Rosa pisocarpa","Cluster rose"
5196,RORE3,"Rosa x rehderiana","Polyantha rose"
5198,RORU3,"Rosa carolina ssp. subserrulata","Rosa x rudiuscula"
5199,RORU,"Rosa rugosa","Rugosa rose"
5200,ROSE3,"Rosa sempervirens","Evergreen rose"
5201,ROSE8,"Rosa serafinii","Mediterranean rose"
5202,ROSE2,"Rosa setigera","Climbing prarie rose"
5203,ROSP4,"Rosa spinosissima","Scotch rose"
5204,ROSP3,"Rosa spithamea","Ground rose"
5205,ROST,"Rosa stellata","Desert rose"
5206,ROTO,"Rosa tomentosa","Whitewoolly rose"
5207,ROVI80,"Rosa villosa","Apple rose"
5208,ROVI2,"Rosa virginiana","Virginia rose"
5209,ROWI,"Rosa luciae","Memorial rose"
5210,ROWO,"Rosa woodsii","Woods' rose"
5211,ROXA2,"Rosa xanthina","Yellow rose"
5212,ROYA,"Rosa yainacensis","Cascade rose"
5214,ROSU4,"Rourea surinamensis","Juan caliente"
5217,RUAB,"Rubus aboriginum","Garden dewberry"
5219,RUAD2,"Rubus adjacens","Peaty dewberry"
5220,RUAL7,"Rubus aliceae","Roadside raspberry"
5221,RUAL,"Rubus allegheniensis","Allegheny blackberry"
5222,RUAL8,"Rubus alter","Maine dewberry"
5223,RUAL9,"Rubus alumnus","Oldfield blackberry"
5224,RUAN2,"Rubus andrewsianus","Andrews' blackberry"
5225,RUAP,"Rubus apogaeus","Falling dewberry"
5226,RUAP2,"Rubus aptatus","Drybank dewberry"
5227,RUAR8,"Rubus arcuans","Wand dewberry"
5228,RUAR7,"Rubus arenicola","Sanddwelling dewberry"
5229,RUAR2,"Rubus argutus","Sawtooth blackberry"
5230,RUAR3,"Rubus arizonensis","Arizona dewberry"
5231,RUAR5,"Rubus arvensis","Field blackberry"
5232,RUAU,"Rubus audax","Tampa blackberry"
5233,RUBA2,"Rubus baileyanus","Bailey's dewberry"
5234,RUBA,"Rubus bartonianus","Barton's raspberry"
5235,RUBE,"Rubus bellobatus","Kittatinny blackberry"
5236,RUBI2,"Rubus bicknellii","Nantucket blackberry"
5237,RUBI3,"Rubus biformispinus","Pasture dewberry"
5238,RUBI,"Rubus bifrons","Himalayan berry"
5239,RUBI4,"Rubus bigelovianus","Lowland blackberry"
5240,RUBL2,"Rubus blanchardianus","Blanchard's dewberry"
5241,RUBO,"Rubus boyntonii","Boynton's dewberry"
5242,RUBU,"Rubus burnhamii","Burnham's blackberry"
5243,RUBU2,"Rubus bushii","Bush's blackberry"
5244,RUCA,"Rubus caesius","European dewberry"
5245,RUCA16,"Rubus canadensis","Smooth blackberry"
5246,RUCE2,"Rubus centralis","Illinois dewberry"
5247,RUCL,"Rubus clarus","Mt. vernon dewberry"
5248,RUCO9,"Rubus conanicutensis","Conanicut Island blackberry"
5249,RUCO3,"Rubus concameratus","West virginia blackberry"
5250,RUCO4,"Rubus rosifolius v. coronarius","Cultivated raspberry"
5251,RUCU3,"Rubus cubitans","Sprawling dewberry"
5252,RUCU,"Rubus cuneifolius","Sand blackberry"
5253,RUCU4,"Rubus curtipes","Shortstalk dewberry"
5254,RUDE4,"Rubus deamii","Deam's dewberry"
5255,RUDE6,"Rubus defectionis","Eclipse blackberry"
5256,RUDE,"Rubus deliciosus","Delicious raspberry"
5257,RUDE7,"Rubus densissimus","Morgantown blackberry"
5258,RUDE8,"Rubus depavitus","Aberdeen dewberry"
5259,RUDI2,"Rubus discolor","Himalayan blackberry"
5260,RUDI3,"Rubus dissimilis","Bristly oswego blackberry"
5261,RUEL2,"Rubus elegantulus","Showy blackberry"
5263,RUEX3,"Rubus exeter","Baton rouge blackberry"
5264,RUEX2,"Rubus exsularis","Fenceline dewberry"
5265,RUFE,"Rubus fecundus","D.C. dewberry"
5266,RUFE2,"Rubus felix","Woodland dewberry"
5267,RUFL,"Rubus flagellaris","Northern dewberry"
5268,RUFL3,"Rubus flavianus","Windham county blackberry"
5270,RUFL6,"Rubus florulentus","Big blackberry"
5271,RUFR2,"Rubus fraternalis","Northeastern dewberry"
5273,RUFR4,"Rubus frondosus","Yankee blackberry"
5274,RUFR80,"Rubus fruticosus","Shrubby blackberry"
5275,RUFR5,"Rubus fryei","Cacapon river blackberry"
5276,RUFU4,"Rubus furtivus","Openground dewberry"
5277,RUGE,"Rubus geniculatus","False himalayan berry"
5278,RUGL2,"Rubus glandicaulis","Glandstem blackberry"
5279,RUGL,"Rubus glaucifolius","San diego raspberry"
5280,RUGN,"Rubus gnarus","Pollock's mill blackberry"
5281,RUGR5,"Rubus grimesii","Grimes' dewberry"
5282,RUGR9,"Rubus griseus","Loogootee blackberry"
5283,RUGU,"Rubus gulosus","New brunswick blackberry"
5284,RUHA3,"Rubus hancinianus","Windswpt prairie dewberry"
5285,RUHA6,"Rubus hanesii","Hanes' blackberry"
5286,RUHA4,"Rubus harmonicus","Kennebunkport dewberry"
5287,RUHA,"Rubus hawaiensis","Hawai'i blackberry"
5288,RUHE2,"Rubus heterophyllus","Ecotone blackberry"
5289,RUHI3,"Rubus hispidoides","Bog dewberry"
5290,RUHI,"Rubus hispidus","Bristly dewberry"
5291,RUHU2,"Rubus huttonii","Hutton's dewberry"
5292,RUHY2,"Rubus hypolasius","Pineland dewberry"
5293,RUIC,"Rubus ictus","Savannah dewberry"
5294,RUID,"Rubus idaeus","American red raspberry"
5295,RUIM,"Rubus immanis","Watauga river blackberry"
5296,RUIM2,"Rubus impar","Posey county blackberry"
5297,RUIN6,"Rubus inclinis","Marshland blackberry"
5298,RUIN8,"Rubus inferior","Ocala blackberry"
5299,RUIN9,"Rubus iniens","Sandyfield dewberry"
5300,RUIN3,"Rubus insons","New england blackberry"
5301,RUIN4,"Rubus insulanus","Island blackberry"
5302,RUIN5,"Rubus invisus","Upland dewberry"
5303,RUIT,"Rubus ithacanus","Ithaca blackberry"
5304,RUJA,"Rubus jacens","Spreading dewberry"
5305,RUJU2,"Rubus junceus","Herbaceous blackberry"
5306,RUKE2,"Rubus kelloggii","Kellogg's blackberry"
5307,RUKE3,"Rubus kennedyanus","Kennedy's blackberry"
5308,RULA5,"Rubus largus","Oakwoods dewberry"
5309,RULA8,"Rubus latens","Massachusetts blackberry"
5310,RULA6,"Rubus laudatus","Plains blackberry"
5311,RULA7,"Rubus lawrencei","Adirondack blackberry"
5312,RULE,"Rubus leucodermis","Whitebark raspberry"
5313,RULE3,"Rubus leviculus","Bottomland dewberry"
5314,RULI2,"Rubus linkianus","Link's blackberry"
5315,RULO4,"Rubus longii","Long's blackberry"
5316,RULU,"Rubus lucidus","Manatee dewberry"
5317,RUMA6,"Rubus macraei",'akala
5318,RUMA,"Rubus macrophyllus","Largeleaf blackberry"
5319,RUMA2,"Rubus macvaughii","Macvaugh's dewberry"
5320,RUMA8,"Rubus maniseesensis","Mohican trail dewberry"
5321,RUME3,"Rubus meracus","Dryslope dewberry"
5322,RUMI2,"Rubus michiganensis","Michigan dewberry"
5323,RUMI3,"Rubus mirus","Marvel dewberry"
5324,RUMI4,"Rubus missouricus","Missouri dewberry"
5325,RUMO3,"Rubus mollior","Softleaf blackberry"
5326,RUMO4,"Rubus moluccanus",Eelkek
5327,RUMO5,"Rubus montensis","Mountaintop blackberry"
5328,RUMU2,"Rubus multifer","Kinnickinnick dewberry"
5329,RUMU3,"Rubus multiformis","Variable blackberry"
5330,RUMU4,"Rubus multispinus","Devil's blackberry"
5331,RUMU5,"Rubus mundus","Oldfield dewberry"
5332,RUNA,"Rubus navus","Grand lake blackberry"
5333,RUNE2,"Rubus nefrens","Prickless dewberry"
5334,RUNE,"Rubus neomexicanus","New mexico raspberry"
5335,RUNI,"Rubus nigerrimus","Dark raspberry"
5336,RUNI4,"Rubus niveus","Snowpeaks raspberry"
5337,RUNO2,"Rubus notatus","Bristle berry"
5338,RUNO3,"Rubus novanglicus","New england dewberry"
5339,RUNO4,"Rubus noveboracus","New york blackberry"
5340,RUNO5,"Rubus novocaesarius","Tuckahoe dewberry"
5341,RUOB2,"Rubus obsessus","New york dewberry"
5342,RUOB4,"Rubus obvius","Woodborder dewberry"
5343,RUOC,"Rubus occidentalis","Black raspberry"
5344,RUOD,"Rubus odoratus","Purpleflowering raspberry"
5345,RUOK,"Rubus oklahomus","Oklahoma blackberry"
5346,RUOR4,"Rubus originalis","Cold spring blackberry"
5347,RUOR5,"Rubus ortivus","Mt. Desert Island blackberry"
5348,RUOS,"Rubus ostryifolius","Highbush blackberry"
5349,RUPA7,"Rubus paganus","St. lawrence dewberry"
5350,RUPA25,"Rubus paludivagus","Cape cod blackberry"
5351,RUPA8,"Rubus x paracaulis",Blackberry
5352,RUPA13,"Rubus parcifrondifer","Silver creek blackberry"
5353,RUPA9,"Rubus parlinii","Parlin's dewberry"
5354,RUPA10,"Rubus particeps","Kingston dewberry"
5355,RUPA14,"Rubus particularis","West virginia dewberry"
5356,RUPA,"Rubus parviflorus",Thimbleberry
5357,RUPA11,"Rubus pascuus","Chesapeake blackberry"
5358,RUPE3,"Rubus x pensilvanicus","Pennsylvania blackberry"
5359,RUPE6,"Rubus pergratus","Upland blackberry"
5360,RUPE7,"Rubus permixtus","Thicket dewberry"
5361,RUPE20,"Rubus pernagaeus","Smithfield blackberry"
5362,RUPE8,"Rubus persistens","Persistent blackberry"
5364,RUPE10,"Rubus pervarius","Westminster dewberry"
5365,RUPH2,"Rubus philadelphicus","Philadelphia blackberry"
5366,RUPH,"Rubus phoenicolasius","Wine raspberry"
5367,RUPL3,"Rubus plexus","Tangled dewberry"
5368,RUPL,"Rubus plicatifolius","Plaitleaf dewberry"
5369,RUPL2,"Rubus plus","Hairyleaf dewberry"
5370,RUPO,"Rubus porteri","Pocono plateau dewberry"
5371,RUPO2,"Rubus positivus","New london dewberry"
5372,RUPR3,"Rubus prestonensis","Terra alta blackberry"
5373,RUPR4,"Rubus probabilis","Tree blackberry"
5374,RUPR5,"Rubus probativus","Birmingham blackberry"
5375,RUPR6,"Rubus probus","Queensland raspberry"
5376,RUPR11,"Rubus prosper","Rhode island dewberry"
5377,RUPR9,"Rubus provincialis",Groundberry
5378,RUPU4,"Rubus pubifolius","Eagle rock blackberry"
5379,RUPU5,"Rubus pugnax","Pugnacious blackberry"
5380,RURA,"Rubus racemiger","Racemed dewberry"
5381,RURA2,"Rubus randolphiorum","Plymouth blackberry"
5382,RURE,"Rubus recurvans","Recurved blackberry"
5383,RURE2,"Rubus recurvicaulis","Arching dewberry"
5384,RURE3,"Rubus regionalis","Wisconsin dewberry"
5385,RURI,"Rubus riograndis","Rio grande dewberry"
5386,RURO2,"Rubus roribaccus","Lucretia dewberry"
5387,RURO3,"Rubus rosa","Rose blackberry"
5388,RURO5,"Rubus rosarius","James river blackberry"
5389,RURO4,"Rubus rossbergianus","Connecticut blackberry"
5390,RURU2,"Rubus russeus","Halifax blackberry"
5391,RURY,"Rubus rydbergianus","Rydberg's blackberry"
5392,RUSA4,"Rubus saltuensis","Tolland county blackberry"
5393,RUSC,"Rubus scambens","Springtime dewberry"
5394,RUSC2,"Rubus sceleratus","Androscoggin River blackberry"
5395,RUSC3,"Rubus schoolcraftianus","Schoolcraft's dewberry"
5396,RUSE2,"Rubus segnis","Nova scotia dewberry"
5397,RUSE3,"Rubus semisetosus","Swamp blackberry"
5398,RUSE,"Rubus setosus","Setose blackberry"
5399,RUSE4,"Rubus severus","Harsh dewberry"
5400,RUSE6,"Rubus sewardianus","Seward's blackberry"
5401,RUSI4,"Rubus sieboldii","Palmleaf dewberry"
5402,RUSI2,"Rubus signatus","Sphagnum dewberry"
5403,RUSO,"Rubus sons","New orleans dewberry"
5404,RUSP,"Rubus spectabilis",Salmonberry
5405,RUSP4,"Rubus spectatus","Sphagnum blackberry"
5406,RUST5,"Rubus steelei","Steele's dewberry"
5407,RUST7,"Rubus stipulatus","Big Horseshoe Lake dewberry"
5408,RUSU4,"Rubus suus","Branched blackberry"
5409,RUTA2,"Rubus tardatus","Wet thicket dewberry"
5410,RUTH,"Rubus tholiformis","Domeshape dewberry"
5411,RUTH2,"Rubus grabowskii","Great britain blackberry"
5412,RUTO2,"Rubus canescens","Woolly blackberry"
5413,RUTR4,"Rubus trifrons","Threeleaflet dewberry"
5414,RUTR5,"Rubus parvifolius","Threeleaf blackberry"
5415,RUTR,"Rubus trivialis","Southern dewberry"
5416,RUTR6,"Rubus trux","Lookout Mountain blackberry"
5417,RUTY,"Rubus tygartensis","Taylor county blackberry"
5418,RUUC,"Rubus ucetanus","Hillsborough blackberry"
5419,RUUL,"Rubus ulmifolius","Elmleaf blackberry"
5420,RUUN,"Rubus uniformis","Thornless dewberry"
5422,RUUV,"Rubus uvidus","Kalamazoo dewberry"
5423,RUVA,"Rubus beamanii","Rambling dewberry"
5424,RUVA3,"Rubus variispinus","Vicksburg blackberry"
5425,RUVE6,"Rubus velox","Fuzzy dewberry"
5426,RUVE5,"Rubus vermontanus","Vermont blackberry"
5427,RUVE,"Rubus vestitus","European blackberry"
5428,RUVI11,"Rubus vigilis","Missouri blackberry"
5429,RUVI3,"Rubus vigoratus","Essex dewberry"
5430,RUWH,"Rubus whartoniae","Wharton's dewberry"
5431,RUWH2,"Rubus wheeleri","Wheeler's blackberry"
5432,RUWI,"Rubus wisconsinensis","Wisconsin blackberry"
5438,SACI2,"Sabicea cinerea","Largeflower woodvine"
5440,SAMI10,"Sageretia minutiflora","Smallflower mock buckthorn"
5442,SAWR,"Sageretia wrightii","Wright's mock buckthorn"
5443,SADO12,"Clidemia domingensis","Woodland hogwood"
5444,SASC7,"Sagraea scabrosa","Sevennerve roughleaf"
5445,SASC8,"Miconia scalpta","Threenerve roughleaf"
5446,SAUM3,"Clidemia umbrosa","White hogwood"
5447,SAME,"Scutellaria mexicana","Mexican bladdersage"
5448,SAAL3,"Salix alaxensis","Feltleaf willow"
5449,SAAL4,"Salix alba","White willow"
5450,SAAM,"Salix amygdaloides","Peachleaf willow"
5451,SAAR3,"Salix arbusculoides","Littletree willow"
5452,SAAR7,"Salix argyrocarpa","Labrador willow"
5453,SAAR14,"Salix arizonica","Arizona willow"
5454,SAAT,"Salix athabascensis","Athabasca willow"
5455,SAAU9,"Salix aurita","Eared willow"
5456,SABA3,"Salix barclayi","Barclay's willow"
5457,SABA4,"Salix barrattiana","Barratt's willow"
5458,SABE,"Salix bebbiana","Bebb willow"
5459,SABE4,"Salix x bebbii","Bebb's hybrid willow"
5460,SABE5,"Salix x beschelii","Beschel's willow"
5461,SABO,"Salix bonplandiana","Bonpland willow"
5462,SABO2,"Salix boothii","Booth's willow"
5463,SABR,"Salix brachycarpa","Shortfruit willow"
5464,SABR2,"Salix breweri","Brewer's willow"
5465,SACA37,"Salix calcicola","Woolly willow"
5466,SACA2,"Salix candida","Sageleaf willow"
5467,SACA4,"Salix caprea","Goat willow"
5468,SACA3,"Salix caroliniana","Coastal plain willow"
5469,SACA6,"Salix cascadensis","Cascade willow"
5470,SACI,"Salix cinerea","Large gray willow"
5471,SACO2,"Salix commutata","Undergreen willow"
5472,SACO10,"Salix x conifera","Conifer willow"
5473,SACO,"Salix cordata","Heartleaf willow"
5474,SACR10,"Salix x cryptodonta","Smalltoothed willow"
5475,SADE2,"Salix delnortensis","Del norte willow"
5476,SADI3,"Salix x dieckiana","Dieck's willow"
5477,SADI,"Salix discolor","Pussy willow"
5478,SADR2,"Salix drummondiana","Drummond's willow"
5479,SAEA,"Salix eastwoodiae","Mountain willow"
5480,SAEH,"Salix x ehrhartiana","Ehrhart's willow"
5481,SAEL,"Salix elaeagnos","Elaeagnus willow"
5482,SAER,"Salix eriocephala","Diamond willow"
5483,SAEX,"Salix exigua","Narrowleaf willow"
5484,SAFA,"Salix farrae","Farr's willow"
5485,SAFL,"Salix floridana","Florida willow"
5487,SAFR,"Salix fragilis","Crack willow"
5488,SAGE2,"Salix geyeriana","Geyer's willow"
5489,SAGL3,"Salix x glatfelteri","Glatfelter's willow"
5490,SAGL,"Salix glauca","Grayleaf willow"
5491,SAGO,"Salix gooddingii","Goodding's willow"
5492,SAGR7,"Salix x grayi","Gray's willow"
5493,SAHA,"Salix hastata","Halberd willow"
5494,SAHE2,"Salix herbacea","Snowbed willow"
5495,SAHO,"Salix hookeriana","Hooker willow"
5496,SAHU,"Salix humboldtiana","Humboldt's willow"
5497,SAHU2,"Salix humilis","Prairie willow"
5498,SAIN3,"Salix interior","Sandbar willow"
5499,SAIR,"Salix irrorata","Dewystem willow"
5500,SAJE,"Salix jepsonii","Jepson's willow"
5501,SAKO3,"Salix koriyanagi",Kori-yanagi
5502,SALA3,"Salix laevigata","Red willow"
5503,SALA1,"Salix lasiolepis","Arroyo willow"
5504,SALE2,"Salix lemmonii","Lemmon's willow"
5505,SALI,"Salix ligulifolia","Strapleaf willow"
5506,SALU,"Salix lucida","Shining willow"
5507,SALU2,"Salix lutea","Yellow willow"
5508,SAMA12,"Salix maccalliana","Mccalla's willow"
5509,SAMA,"Salix babylonica v. matsudana","Corkscrew willow"
5510,SAME2,"Salix melanopsis","Dusky willow"
5511,SAMO4,"Salix monochroma","Onecolor willow"
5512,SAMO2,"Salix monticola","Park willow"
5513,SAMY2,"Salix myricoides","Bayberry willow"
5514,SAMY,"Salix myrtillifolia","Blueberry willow"
5515,SANI,"Salix nigra","Black willow"
5516,SANI10,"Salix niphoclada","Barrenground willow"
5517,SAOR,"Salix orestera","Sierra willow"
5518,SAPE9,"Salix x peasei","Salix x peasei"
5519,SAPE2,"Salix pedicellaris","Bog willow"
5520,SAPE3,"Salix pellita","Satiny willow"
5521,SAPE12,"Salix x pendulina","Wisconsin weeping willow"
5522,SAPE,"Salix pentandra","Laurel willow"
5523,SAPE5,"Salix petiolaris","Meadow willow"
5524,SAPE18,"Salix petrophila","Alpine willow"
5525,SAPL2,"Salix planifolia","Diamondleaf willow"
5526,SAPR7,"Salix x princeps-ourayi","Ouray willow"
5527,SAPS,"Salix pseudomonticola","False mountain willow"
5528,SAPS8,"Salix pseudomyrsinites","Firmleaf willow"
5529,SAPU15,"Salix pulchra","Tealeaf willow"
5530,SAPU2,"Salix purpurea","Purpleosier willow"
5531,SAPY,"Salix pyrifolia","Balsam willow"
5532,SARI4,"Salix richardsonii","Richardson's willow"
5533,SARU2,"Salix x rubella","Rubella willow"
5534,SARU3,"Salix x rubens","Hybrid crack willow"
5535,SASC,"Salix scouleriana","Scouler willow"
5536,SASE,"Salix sericea","Silky willow"
5537,SASE2,"Salix serissima","Autumn willow"
5538,SASE3,"Salix sessilifolia","Northwest sandbar willow"
5539,SASI2,"Salix sitchensis","Sitka willow"
5540,SASM2,"Salix x smithiana","Silky-leaf osier"
5541,SASO4,"Salix x solheimii","Solheim's willow"
5542,SATA,"Salix taxifolia","Yewleaf willow"
5543,SATW,"Salix tweedyi","Tweedy's willow"
5544,SAUV,"Salix uva-ursi","Bearberry willow"
5545,SAVE,"Salix vestita","Rock willow"
5546,SAVI,"Salix viminalis","Basket willow"
5547,SAWA,"Salix x waghornei","Waghorn's willow"
5548,SAWO,"Salix wolfii","Wolf's willow"
5549,SASC3,"Salmea scandens","Bejuco de miel"
5551,SANI4,"Sambucus nigra","European black elderberry"
5552,SARA2,"Sambucus racemosa","Red elderberry"
5553,SASP5,"Samyda spinulosa","Soldier crabtree"
5564,SALA25,"Sapium laurifolium",Hinchahuevos
5565,SALA8,"Sapium laurocerasus",Milktree
5566,SAVE4,"Sarcobatus vermiculatus",Greasewood
5567,SAAL,"Sassafras albidum",Sassafras
5569,SASE6,"Savia sessiliflora","Amansa guapo"
5583,SCAD,"Schiedea adamantis","Diamond head schiedea"
5584,SCAP,"Schiedea apokremnos","Kauai schiedea"
5585,SCHA4,"Schiedea haleakalensis","Haleakala schiedea"
5586,SCLI4,"Schiedea ligustrina","Privetleaf schiedea"
5587,SCMA4,"Schiedea mannii","Ridgetop schiedea"
5592,SCGL7,"Schisandra glabra","Bay starvine"
5594,SCBR5,"Schlegelia brachyantha","Higuerito de sierra"
5598,SCEX2,"Schradera exotica",Yellowshrub
5599,SCGR5,"Scolosanthus grandifolius","Espuela de galan"
5600,SCPO9,"Scolosanthus portoricensis",Maricao
5601,SCVE4,"Scolosanthus versicolor","Puerto rico devilbrush"
5602,SEBI9,"Pleradenophora bilocularis","Arrow poision plant"
5603,SEFR,"Ditrysinia fruticosa","Gulf sebastian-bush"
5604,SEVI5,"Securidaca virgata","Bejuco de sopla"
5617,SEMU5,"Senna multijuga","False sicklepod"
5629,SENE9,"Serianthes nelsonii","Hayun lagu"
5631,SEGR5,"Sesbania grandiflora","Vegetable hummingbird"
5634,SEMO6,"Atalantia buxifolia","Chinese boxorange"
5635,SHAR,"Shepherdia argentea","Silver buffaloberry"
5639,SIAL13,"Sideroxylon alachense","Alachua bully"
5640,SICE2,"Sideroxylon celastrinum","Saffron plum"
5641,SICU7,"Sideroxylon cubense",Espejuelo
5643,SILA20,"Sideroxylon lanuginosum","Gum bully"
5644,SILY,"Sideroxylon lycioides","Buckthorn bully"
5645,SIOB,"Planchonella obovata",Breakbill
5646,SIPO3,"Sideroxylon portoricense","Puerto rico bully"
5647,SIRE8,"Sideroxylon reclinatum","Florida bully"
5648,SITE2,"Sideroxylon tenax","Tough bully"
5649,SITH2,"Sideroxylon thornei","Georgia bully"
5656,SODO3,"Solanum donianum","Mullein nightshade"
5657,SODR2,"Solanum ensifolium","Bahama nightshade"
5659,SOMA3,"Solanum mauritianum","Earleaf nightshade"
5660,SONU4,"Solanum nudum","Forest nightshade"
5661,SOPO,"Solanum polygamum","Cakalaka berry"
5664,SOWO,"Solanum woodburyi","Woodbury's nightshade"
5665,SOAF,"Sophora affinis","Texas sophora"
5667,SOCH,"Sophora chrysophylla",Mamani
5668,SOGY80,"Sophora gypsophila","Guadalupe Mountain necklacepos"
5670,SOLE3,"Sophora leachiana","Western necklacepod"
5672,SOTO3,"Sophora tomentosa","Yellow necklacepod"
5673,SOAR5,"Sorbaria arborea","Giant false spiraea"
5674,SOSO,"Sorbaria sorbifolia","False spiraea"
5675,SOAM,"Sorbus americana","American mountain ash"
5676,SOAU,"Sorbus aucuparia","European mountain ash"
5677,SOCA8,"Sorbus californica","California mountain ash"
5678,SODE,"Sorbus decora","Showy mountain ash"
5679,SODU2,"Sorbus dumosa","Arizona mountain ash"
5680,SOGR2,"Sorbus groenlandica","Greenland mountain ash"
5681,SOHY3,"Sorbus hybrida","Oakleaf mountain ash"
5682,SOSA3,"Sorbus sambucifolia","Siberian mountain ash"
5683,SOSC2,"Sorbus scopulina","Greene's mountain ash"
5684,SOSI2,"Sorbus sitchensis","Western mountain ash"
